423, 1189, 350, 479
469, 1521, 432, 537
423, 1117, 365, 530
390, 1146, 355, 496
418, 1139, 384, 528
379, 1126, 374, 523
388, 1118, 360, 511
413, 1196, 392, 532
384, 1123, 374, 535
394, 1123, 371, 495
415, 1143, 390, 516
391, 1148, 390, 498
381, 1127, 376, 480
416, 1164, 390, 522
381, 1266, 408, 521
393, 1131, 371, 501
408, 1119, 366, 484
425, 1150, 374, 538
379, 1123, 371, 501
514, 1147, 410, 522
383, 1121, 372, 535
380, 1120, 379, 514
409, 1121, 366, 492
408, 1151, 370, 471
383, 1130, 357, 480
411, 1196, 392, 492
384, 1123, 368, 565
389, 1126, 371, 482
411, 1121, 403, 510
386, 1144, 397, 591
381, 1138, 372, 561
404, 1119, 375, 482
422, 1139, 370, 550
379, 1128, 371, 508
407, 1188, 372, 479
382, 1122, 370, 544
386, 1125, 357, 486
411, 1125, 392, 501
384, 1145, 385, 590
376, 1120, 375, 483
403, 1158, 383, 515
385, 1126, 373, 535
406, 1126, 368, 525
413, 1123, 405, 518
410, 1125, 371, 559
383, 1120, 397, 500
391, 1110, 422, 524
383, 1120, 372, 537
383, 1120, 373, 475
416, 1131, 468, 501
