216, 557, 178, 232
187, 558, 182, 244
193, 646, 191, 277
207, 646, 227, 367
231, 579, 182, 260
195, 588, 197, 240
197, 580, 194, 210
182, 555, 178, 233
187, 539, 176, 209
187, 557, 179, 227
184, 542, 173, 207
186, 569, 188, 232
181, 549, 175, 208
186, 557, 180, 228
183, 546, 178, 217
184, 561, 182, 228
183, 538, 178, 206
186, 567, 183, 233
182, 542, 176, 210
184, 571, 185, 229
182, 554, 177, 208
192, 563, 187, 232
183, 542, 180, 205
186, 562, 181, 228
188, 540, 176, 211
183, 553, 183, 227
187, 541, 176, 209
188, 641, 199, 271
202, 540, 173, 209
187, 579, 181, 224
183, 545, 176, 209
183, 561, 181, 227
183, 548, 178, 207
183, 567, 182, 228
183, 546, 174, 212
192, 570, 177, 227
184, 540, 178, 208
190, 558, 180, 248
189, 542, 176, 210
187, 565, 183, 225
183, 544, 177, 209
185, 562, 186, 229
182, 539, 180, 216
187, 560, 181, 232
185, 538, 177, 209
186, 553, 184, 228
184, 543, 179, 212
187, 559, 181, 233
184, 545, 176, 207
185, 557, 178, 228
