29, 68, 22, 31
27, 70, 22, 30
28, 72, 24, 30
29, 73, 22, 30
29, 69, 23, 30
28, 69, 23, 29
26, 69, 22, 30
27, 68, 22, 30
27, 72, 26, 32
27, 68, 23, 29
28, 70, 22, 29
27, 69, 23, 31
28, 69, 22, 31
26, 73, 22, 31
26, 68, 22, 31
27, 70, 22, 29
27, 71, 24, 32
29, 68, 25, 30
26, 75, 24, 30
28, 69, 22, 29
29, 66, 22, 29
28, 82, 25, 30
27, 68, 22, 29
26, 71, 22, 29
26, 69, 24, 31
28, 68, 24, 30
27, 66, 23, 67
27, 67, 22, 31
29, 71, 23, 30
27, 68, 22, 30
27, 67, 22, 29
27, 68, 22, 30
26, 69, 22, 29
27, 71, 24, 29
29, 69, 24, 31
29, 68, 24, 29
27, 67, 23, 30
27, 70, 24, 29
26, 71, 22, 28
28, 69, 23, 29
27, 68, 21, 29
26, 70, 22, 36
28, 67, 24, 29
27, 73, 22, 30
26, 65, 24, 29
28, 67, 22, 29
27, 66, 22, 30
30, 68, 23, 29
26, 70, 23, 29
28, 69, 22, 32
