1972, 5724, 1361, 2014
1525, 5016, 1267, 1927
1493, 4736, 1300, 2327
2062, 6269, 1416, 1823
1528, 4883, 1265, 1865
1506, 4819, 1297, 1877
1501, 4723, 1235, 1826
1493, 4757, 1316, 1838
1517, 5085, 1328, 1851
1509, 4743, 1246, 1777
1503, 4824, 1278, 1831
1535, 4791, 1317, 1868
1518, 4827, 1214, 1767
1512, 4859, 1225, 1821
1533, 4805, 1285, 1861
1504, 4877, 1210, 1765
1431, 4981, 1226, 1827
1560, 4880, 1212, 1841
1560, 4796, 1203, 1763
1525, 4789, 1240, 1821
1517, 4839, 1231, 1823
1551, 6411, 1478, 1884
1460, 4874, 1226, 1840
1815, 4727, 1236, 1859
1556, 4847, 1227, 1768
1481, 5195, 1275, 1830
1517, 4814, 1221, 1830
1561, 4912, 1226, 1771
1459, 4768, 1249, 1832
1511, 4985, 1365, 1832
1567, 4875, 1271, 1767
2021, 5508, 1302, 1983
1668, 5526, 1536, 2376
1979, 6176, 1307, 1874
1623, 7175, 1342, 2110
1823, 5539, 1294, 2039
1611, 5525, 1275, 1872
1634, 5800, 1302, 1954
1653, 5767, 1315, 1885
1641, 5402, 1403, 1955
1639, 5541, 1297, 1946
1713, 5690, 1286, 1867
1699, 5545, 1301, 1961
1549, 5427, 1401, 2131
1639, 5327, 1482, 2090
1891, 6808, 1338, 1978
1692, 5254, 1327, 1902
1655, 5778, 1315, 2001
1658, 5388, 1298, 2323
1803, 5378, 1382, 1878
